IDSubtitle	MovieName	MovieYear	LanguageName	ISO639	SubAddDate	ImdbID	SubFormat	SubSumCD	MovieReleaseName	MovieFPS	SeriesSeason	SeriesEpisode	SeriesIMDBParent	MovieKind	URL
9483114	"Again My Life" Episode #1.10	2022	Arabic	ar	2023-03-29 02:34:00	19414152	srt	1	 Again My Life S01E10 VIU	0.000	1	10	15580450	tv	http://www.opensubtitles.org/subtitles/9483114/again-my-life-episode-1-10-ar
9483115	"Again My Life" Episode #1.13	2022	Arabic	ar	2023-03-29 02:34:00	19414160	srt	1	 Again My Life S01E13 VIU	0.000	1	13	15580450	tv	http://www.opensubtitles.org/subtitles/9483115/again-my-life-episode-1-13-ar
9483116	"Again My Life" Episode #1.12	2022	Arabic	ar	2023-03-29 02:34:00	19414158	srt	1	 Again My Life S01E12 VIU	0.000	1	12	15580450	tv	http://www.opensubtitles.org/subtitles/9483116/again-my-life-episode-1-12-ar
9483117	"Again My Life" Episode #1.9	2022	Arabic	ar	2023-03-29 02:34:00	19414150	srt	1	 Again My Life S01E09 VIU	0.000	1	9	15580450	tv	http://www.opensubtitles.org/subtitles/9483117/again-my-life-episode-1-9-ar
9483118	"Again My Life" Hee Woo's Death	2022	Arabic	ar	2023-03-29 02:34:00	19414128	srt	1	 Again My Life S01E01 VIU	0.000	1	1	15580450	tv	http://www.opensubtitles.org/subtitles/9483118/again-my-life-hee-woo-s-death-ar
9483119	"Again My Life" Episode #1.11	2022	Arabic	ar	2023-03-29 02:34:00	19414156	srt	1	 Again My Life S01E11 VIU	0.000	1	11	15580450	tv	http://www.opensubtitles.org/subtitles/9483119/again-my-life-episode-1-11-ar
9483120	"Again My Life" Episode #1.8	2022	Arabic	ar	2023-03-29 02:34:00	19414146	srt	1	 Again My Life S01E08 VIU	0.000	1	8	15580450	tv	http://www.opensubtitles.org/subtitles/9483120/again-my-life-episode-1-8-ar
9483121	"Again My Life" Seven Years Later	2022	Arabic	ar	2023-03-29 02:34:00	19414140	srt	1	 Again My Life S01E05 VIU	0.000	1	5	15580450	tv	http://www.opensubtitles.org/subtitles/9483121/again-my-life-seven-years-later-ar
9483122	Taxidi	1962	Portuguese (BR)	pb	2023-03-29 02:44:21	201235	srt	1	Taxidi (Dinos Dimopoulos 1962)	25.000	0	0	0	movie	http://www.opensubtitles.org/subtitles/9483122/taxidi-pb
9483124	"Taxi Driver" The Evil Uncle	2023	Arabic	ar	2023-03-29 02:56:24	25403080	srt	1	 Taxi.Driver.S02E06.KOREAN.1080p.VIU.WEBRip.AAC2.0.x264-iTsOK	0.000	2	6	13759970	tv	http://www.opensubtitles.org/subtitles/9483124/taxi-driver-the-evil-uncle-ar
9483125	"Taxi Driver" Back in Business	2023	Arabic	ar	2023-03-29 02:56:24	25403072	srt	1	 Taxi.Driver.S02E02.KOREAN.1080p.VIU.WEBRip.AAC2.0.x264-iTsOK	0.000	2	2	13759970	tv	http://www.opensubtitles.org/subtitles/9483125/taxi-driver-back-in-business-ar
9483126	"Taxi Driver" Feel Consulting	2023	Arabic	ar	2023-03-29 02:56:24	25403078	srt	1	 Taxi.Driver.S02E05.KOREAN.1080p.VIU.WEBRip.AAC2.0.x264-iTsOK	0.000	2	5	13759970	tv	http://www.opensubtitles.org/subtitles/9483126/taxi-driver-feel-consulting-ar
9483127	"Taxi Driver" Beating Cult With a Cult	2023	Arabic	ar	2023-03-29 02:56:24	25403086	srt	1	 Taxi.Driver.S02E08.KOREAN.1080p.VIU.WEBRip.AAC2.0.x264-iTsOK	0.000	2	8	13759970	tv	http://www.opensubtitles.org/subtitles/9483127/taxi-driver-beating-cult-with-a-cult-ar
9483128	"Taxi Driver" Sang Gi's Prison	2023	Arabic	ar	2023-03-29 02:56:24	25403076	srt	1	 Taxi.Driver.S02E04.KOREAN.1080p.VIU.WEBRip.AAC2.0.x264-iTsOK	0.000	2	4	13759970	tv	http://www.opensubtitles.org/subtitles/9483128/taxi-driver-sang-gi-s-prison-ar
9483129	"Taxi Driver" The Trot Singer	2023	Arabic	ar	2023-03-29 02:56:24	25403074	srt	1	 Taxi.Driver.S02E03.KOREAN.1080p.VIU.WEBRip.AAC2.0.x264-iTsOK	0.000	2	3	13759970	tv	http://www.opensubtitles.org/subtitles/9483129/taxi-driver-the-trot-singer-ar
9483130	"Taxi Driver" The SunBaek Cult	2023	Arabic	ar	2023-03-29 02:56:24	25403082	srt	1	 Taxi.Driver.S02E07.KOREAN.1080p.VIU.WEBRip.AAC2.0.x264-iTsOK	0.000	2	7	13759970	tv	http://www.opensubtitles.org/subtitles/9483130/taxi-driver-the-sunbaek-cult-ar
9483131	"Taxi Driver" The Missing Son	2023	Arabic	ar	2023-03-29 02:56:24	25403070	srt	1	 Taxi.Driver.S02E01.KOREAN.1080p.VIU.WEBRip.AAC2.0.x264-iTsOK	0.000	2	1	13759970	tv	http://www.opensubtitles.org/subtitles/9483131/taxi-driver-the-missing-son-ar
9483132	Whitney Houston: I Wanna Dance with Somebody	2022	Hebrew	he	2023-03-29 02:56:47	12193804	srt	1	* תרגום אולפנים * Whitney.Houston.I.Wanna.Dance.with.Somebody.2022.1080p.BluRay.H264.AAC-RARBG	0.000	0	0	0	movie	http://www.opensubtitles.org/subtitles/9483132/whitney-houston-i-wanna-dance-with-somebody-he
9483133	"Yellowstone" One Hundred Years Is Nothing	2022	German	de	2023-03-29 03:00:28	17663758	srt	1	 Yellowstone.2018.S05E01.One.Hundred.Years.is.Nothing.1080p.REPACK.AMZN.WEB-DL.DDP5.1.H.264-NTb	23.976	5	1	4236770	tv	http://www.opensubtitles.org/subtitles/9483133/yellowstone-one-hundred-years-is-nothing-de
9483134	The Conjuring: The Devil Made Me Do It	2021	Arabic	ar	2023-03-29 03:06:17	7069210	srt	1	 The.Conjuring.The.Devil.Made.Me.Do.It.2021.1080p.WEBRip.x264.AAC5.1-[YTS.MX]	23.976	0	0	0	movie	http://www.opensubtitles.org/subtitles/9483134/the-conjuring-the-devil-made-me-do-it-ar
9483135	"The Blacklist" The Avenging Angel (No. 49)	2021	Bulgarian	bg	2023-03-29 03:07:27	15797046	srt	1	 The.Blacklist.S09E04.The.Avenging.Angel.720p.AMZN.WEB-DL.DDP5.1.H.264-NTb	25.000	9	4	2741602	tv	http://www.opensubtitles.org/subtitles/9483135/the-blacklist-the-avenging-angel-no-49-bg
9483136	The Final Option	1982	Indonesian	id	2023-03-29 03:12:50	83941	srt	1	Who.Dares.Wins.1982.1080p.BluRay.x265-RARBG	24.000	0	0	0	movie	http://www.opensubtitles.org/subtitles/9483136/the-final-option-id
9483137	The Professor	2018	Indonesian	id	2023-03-29 03:36:03	6865690	srt	1	The.Professor.2018.BluRay.x264-AAA	0.000	0	0	0	movie	http://www.opensubtitles.org/subtitles/9483137/the-professor-id
9483138	Arrriva Dorellik	1967	English	en	2023-03-29 03:37:11	62677	srt	1	Arrriva Dorellik	25.000	0	0	0	movie	http://www.opensubtitles.org/subtitles/9483138/arrriva-dorellik-en
9483139	Kosh ba kosh	1993	English	en	2023-03-29 03:49:37	107340	srt	1	Kosh ba kosh (1993).mkv	25.000	0	0	0	movie	http://www.opensubtitles.org/subtitles/9483139/kosh-ba-kosh-en
9483140	Alligator	1980	French	fr	2023-03-29 03:52:38	80354	srt	1	 Alligator.1980.2160p.UHD.HDR.BluRay.x265.Flac.2.0	23.976	0	0	0	movie	http://www.opensubtitles.org/subtitles/9483140/alligator-fr
9483141	Toys	1992	Portuguese (BR)	pb	2023-03-29 03:59:52	105629	srt	1	Toys.1992.PROPER.1080p.WEBRip.x265-RARBG	0.000	0	0	0	movie	http://www.opensubtitles.org/subtitles/9483141/toys-pb
9483142	"Esterno notte" La fine	2022	Portuguese (BR)	pb	2023-03-29 04:17:13	23727766	srt	1	Esterno.Notte.S01E06.Episodio.6.1080p.NF.WEB-DL.DDP5.1.x264-gattopollo	23.976	1	6	12822708	tv	http://www.opensubtitles.org/subtitles/9483142/esterno-notte-la-fine-pb
9483143	"Blue Lights" The Code	2023	English	en	2023-03-29 04:17:23	16532340	srt	1	 Blue.Lights.S01E01.1080p.HDTV.H264-ORGANiC	25.000	1	1	14466018	tv	http://www.opensubtitles.org/subtitles/9483143/blue-lights-the-code-en
9483144	"Blue Lights" The Code	2023	English	en	2023-03-29 04:18:01	16532340	srt	1	 Blue.Lights.S01E01.1080p.HDTV.H264-ORGANiC	25.000	1	1	14466018	tv	http://www.opensubtitles.org/subtitles/9483144/blue-lights-the-code-en
9483145	Pinball: The Man Who Saved the Game	2022	Spanish	es	2023-03-29 04:18:21	13365876	srt	1	Pinball.The.Man.Who.Saved.The.Game.2022.1080p.WEBRip.x264-RBG	0.000	0	0	0	movie	http://www.opensubtitles.org/subtitles/9483145/pinball-the-man-who-saved-the-game-es
9483146	"Most Dangerous Game" On the Wrong Track	2023	Portuguese (BR)	pb	2023-03-29 04:35:31	24020550	srt	1	Most.Dangerous.Game.S02E04.WEBRip.x264-ION10	23.976	2	4	10580064	tv	http://www.opensubtitles.org/subtitles/9483146/most-dangerous-game-on-the-wrong-track-pb
9483147	Avatar: The Way of Water	2022	Spanish	es	2023-03-29 05:09:29	1630029	srt	1	Avatar 2: The way of water	0.000	0	0	0	movie	http://www.opensubtitles.org/subtitles/9483147/avatar-the-way-of-water-es
9483148	"Walker" False Flag Part One	2023	Portuguese (BR)	pb	2023-03-29 05:14:27	26997830	srt	1	Walker.S03E14.720p.HDTV.x264-SYNCOPY	23.976	3	14	11006642	tv	http://www.opensubtitles.org/subtitles/9483148/walker-false-flag-part-one-pb
9483149	"Walker" False Flag Part One	2023	Portuguese (BR)	pb	2023-03-29 05:16:42	26997830	srt	1	Walker.S03E14.XviD-AFG	23.976	3	14	11006642	tv	http://www.opensubtitles.org/subtitles/9483149/walker-false-flag-part-one-pb
9483150	"Walker" False Flag Part One	2023	Portuguese (BR)	pb	2023-03-29 05:19:18	26997830	srt	1	Walker.S03E14.False.Flag.1080p.AMZN.WEBRip.DDP2.0.x264-NTb	23.976	3	14	11006642	tv	http://www.opensubtitles.org/subtitles/9483150/walker-false-flag-part-one-pb
9483151	"Walker: Independence" Friend of the Devil	2022	Persian	fa	2023-03-29 05:20:01	22796634	srt	1	 Walker.Independence.S01E05	23.976	1	5	16373746	tv	http://www.opensubtitles.org/subtitles/9483151/walker-independence-friend-of-the-devil-fa
9483152	The Traveler	1974	English	en	2023-03-29 05:25:09	71859	srt	1	The.Traveler.1974.1080p.JPN.Blu-Ray.AVC.LPCM.2.0-Anonymous	0.000	0	0	0	movie	http://www.opensubtitles.org/subtitles/9483152/the-traveler-en
9483153	The Sin of Madelon Claudet	1931	Spanish (LA)	ea	2023-03-29 05:48:42	22386	srt	1	Español latino, duración 1:14:55 min.	0.000	0	0	0	movie	http://www.opensubtitles.org/subtitles/9483153/the-sin-of-madelon-claudet-ea
9483154	Shed Skin Papa	2016	English	en	2023-03-29 05:56:30	6135054	srt	1	 Shed.Skin.Papa.2016.CHINESE.WEBRip.AAC2.0.x264-NOGRP	0.000	0	0	0	movie	http://www.opensubtitles.org/subtitles/9483154/shed-skin-papa-en
9483155	Song of the Assassins	2022	Vietnamese	vi	2023-03-29 06:13:29	8032932	srt	1	Song.of.the.Assassins.2022.1080p.BluRay.DTS-HD.MA.5.1.x264-MTeam.vi	0.000	0	0	0	movie	http://www.opensubtitles.org/subtitles/9483155/song-of-the-assassins-vi
9483156	Life Love Lust	2010	Chinese (simplified)	zh	2023-03-29 06:17:23	2536030	srt	1	Life.Love.Lust.1080P.2010.mkv	25.000	0	0	0	movie	http://www.opensubtitles.org/subtitles/9483156/life-love-lust-zh
9483157	Life Love Lust	2010	Chinese (simplified)	zh	2023-03-29 06:20:33	2536030	srt	1	Life.Love.Lust.1080P.2010.mkv	25.000	0	0	0	movie	http://www.opensubtitles.org/subtitles/9483157/life-love-lust-zh
9483158	"Most Dangerous Game" Blood Work	2023	Portuguese (BR)	pb	2023-03-29 06:41:43	24020562	srt	1	Most.Dangerous.Game.S02E12.WEBRip.x264-ION10	23.976	2	12	10580064	tv	http://www.opensubtitles.org/subtitles/9483158/most-dangerous-game-blood-work-pb
9483159	Wrath of Man	2021	Indonesian	id	2023-03-29 06:42:38	11083552	srt	1	 Wrath.of.Man.2021.BluRay.x264-PiGNUS	0.000	0	0	0	movie	http://www.opensubtitles.org/subtitles/9483159/wrath-of-man-id
9483160	The Ice Road	2021	Indonesian	id	2023-03-29 06:48:50	3758814	srt	1	 The.Ice.Road.2021.WEB.H264-TIMECUT	0.000	0	0	0	movie	http://www.opensubtitles.org/subtitles/9483160/the-ice-road-id
9483161	The Ice Road	2021	Indonesian	id	2023-03-29 06:49:16	3758814	srt	1	 The.Ice.Road.2021.BluRay.H264.AAC-RARBG	0.000	0	0	0	movie	http://www.opensubtitles.org/subtitles/9483161/the-ice-road-id
9483162	Femme Fatale	2002	Finnish	fi	2023-03-29 06:51:48	280665	srt	1	Femme.Fatale.2002.BluRay.1080p.DTS-HD.MA5.1.x265.10bit-BeiTai	23.976	0	0	0	movie	http://www.opensubtitles.org/subtitles/9483162/femme-fatale-fi
9483163	"Godfather of Harlem" The Negro in White America	2023	Romanian	ro	2023-03-29 06:53:25	17040374	srt	1	Godfather.of.Harlem.S03E01.The.Negro.in.White.America.1080p.AMZN.WEB-DL.DDP5.1.H.264-NTb.srt	0.000	3	1	8080122	tv	http://www.opensubtitles.org/subtitles/9483163/godfather-of-harlem-the-negro-in-white-america-ro
9483164	"Godfather of Harlem" Alzado	2023	Romanian	ro	2023-03-29 06:54:16	23743170	srt	1	MovieNGodfather.of.Harlem.S03E02.Alzado.1080p.AMZN.WEB-DL.DDP5.1ame.1970.720p.x264.YIFY	0.000	3	2	8080122	tv	http://www.opensubtitles.org/subtitles/9483164/godfather-of-harlem-alzado-ro
9483165	"Godfather of Harlem" Mecca	2023	Romanian	ro	2023-03-29 06:54:40	23743180	srt	1	Godfather.of.Harlem.S03E03.Mecca.1080p.AMZN.WEB-DL.DDP5.1.H.264-NTb	0.000	3	3	8080122	tv	http://www.opensubtitles.org/subtitles/9483165/godfather-of-harlem-mecca-ro
9483166	"Godfather of Harlem" Captain Fields	2023	Romanian	ro	2023-03-29 06:55:01	23743190	srt	1	Godfather.of.Harlem.S03E04.Captain.Fields.1080p.AMZN.WEB-DL.DDP5.1.H.264-NTb	0.000	3	4	8080122	tv	http://www.opensubtitles.org/subtitles/9483166/godfather-of-harlem-captain-fields-ro
9483167	"Godfather of Harlem" Angel of Death	2023	Romanian	ro	2023-03-29 06:55:28	22050456	srt	1	Godfather.of.Harlem.S03E05.Angel.of.Death.1080p.AMZN.WEB-DL.DDP5.1.H.264-NTb	0.000	3	5	8080122	tv	http://www.opensubtitles.org/subtitles/9483167/godfather-of-harlem-angel-of-death-ro
9483168	The 355	2022	Indonesian	id	2023-03-29 06:55:49	8356942	srt	1	 The.355.2022.ALL.BluRay.WEBRip	0.000	0	0	0	movie	http://www.opensubtitles.org/subtitles/9483168/the-355-id
9483169	The Secret: Dare to Dream	2020	Indonesian	id	2023-03-29 07:06:01	4411584	srt	1	 The.Secret.Dare.to.Dream.2020.ALL.BluRay	0.000	0	0	0	movie	http://www.opensubtitles.org/subtitles/9483169/the-secret-dare-to-dream-id
9483170	"Ted Lasso" 4-5-1		Italian	it	2023-03-29 07:09:05	19655880	srt	1	 Ted.Lasso.S03E03.720p.10bit.WEBRip.2CH.x265.HEVC-PSA_Italian	23.976	3	3	10986410	tv	http://www.opensubtitles.org/subtitles/9483170/ted-lasso-4-5-1-it
9483171	"Ted Lasso" 4-5-1		Japanese	ja	2023-03-29 07:09:30	19655880	srt	1	 Ted.Lasso.S03E03.720p.10bit.WEBRip.2CH.x265.HEVC-PSA_Japanese	23.976	3	3	10986410	tv	http://www.opensubtitles.org/subtitles/9483171/ted-lasso-4-5-1-ja
9483172	"Ted Lasso" 4-5-1		Arabic	ar	2023-03-29 07:09:40	19655880	srt	1	Ted.Lasso.S03E03.720p.10bit.WEBRip.2CH.x265.HEVC-PSA_Arabic	23.976	3	3	10986410	tv	http://www.opensubtitles.org/subtitles/9483172/ted-lasso-4-5-1-ar
9483175	"Ted Lasso" 4-5-1		French	fr	2023-03-29 07:11:26	19655880	srt	1	Ted.Lasso.S03E03.720p.10bit.WEBRip.2CH.x265.HEVC-PSA_French	23.976	3	3	10986410	tv	http://www.opensubtitles.org/subtitles/9483175/ted-lasso-4-5-1-fr
9483176	Spy	2015	English	en	2023-03-29 07:14:22	3079380	srt	1	 Spy.2015.EXTENDED.BluRay.x264-SPARKS	0.000	0	0	0	movie	http://www.opensubtitles.org/subtitles/9483176/spy-en
9483177	"Ted Lasso" 4-5-1		Vietnamese	vi	2023-03-29 07:15:24	19655880	srt	1	 Ted.Lasso.S03E03.720p.10bit.WEBRip.2CH.x265.HEVC-PSA_Vietnamese	23.976	3	3	10986410	tv	http://www.opensubtitles.org/subtitles/9483177/ted-lasso-4-5-1-vi
9483178	"Ted Lasso" 4-5-1		Ukrainian	uk	2023-03-29 07:15:49	19655880	srt	1	 Ted.Lasso.S03E03.720p.10bit.WEBRip.2CH.x265.HEVC-PSA_Ukrainian	23.976	3	3	10986410	tv	http://www.opensubtitles.org/subtitles/9483178/ted-lasso-4-5-1-uk
9483179	"Ted Lasso" 4-5-1		Bulgarian	bg	2023-03-29 07:16:16	19655880	srt	1	 Ted.Lasso.S03E03.720p.10bit.WEBRip.2CH.x265.HEVC-PSA_Bulgarian	23.976	3	3	10986410	tv	http://www.opensubtitles.org/subtitles/9483179/ted-lasso-4-5-1-bg
9483180	"Wu-Tang: An American Saga" After the Smoke Is Clear	2023	English	en	2023-03-29 07:16:18	24461550	srt	1	Wu-Tang.An.American.Saga.S03E09.1080p.WEB.H264-CAKES	23.976	3	9	9113406	tv	http://www.opensubtitles.org/subtitles/9483180/wu-tang-an-american-saga-after-the-smoke-is-clear-en
9483181	"Ted Lasso" 4-5-1		Chinese (simplified)	zh	2023-03-29 07:16:34	19655880	srt	1	 Ted.Lasso.S03E03.720p.10bit.WEBRip.2CH.x265.HEVC-PSA_Chinese Simplified	23.976	3	3	10986410	tv	http://www.opensubtitles.org/subtitles/9483181/ted-lasso-4-5-1-zh
9483182	"Ted Lasso" 4-5-1		Chinese (simplified)	zh	2023-03-29 07:16:44	19655880	srt	1	 Ted.Lasso.S03E03.720p.10bit.WEBRip.2CH.x265.HEVC-PSA_Chinese Traditional	23.976	3	3	10986410	tv	http://www.opensubtitles.org/subtitles/9483182/ted-lasso-4-5-1-zh
9483183	"Ted Lasso" 4-5-1		Chinese (simplified)	zh	2023-03-29 07:17:00	19655880	srt	1	 Ted.Lasso.S03E03.720p.10bit.WEBRip.2CH.x265.HEVC-PSA_Chinese Yue	23.976	3	3	10986410	tv	http://www.opensubtitles.org/subtitles/9483183/ted-lasso-4-5-1-zh
9483184	"Ted Lasso" 4-5-1		Czech	cs	2023-03-29 07:17:18	19655880	srt	1	 Ted.Lasso.S03E03.720p.10bit.WEBRip.2CH.x265.HEVC-PSA_Czech	23.976	3	3	10986410	tv	http://www.opensubtitles.org/subtitles/9483184/ted-lasso-4-5-1-cs
9483185	"Wu-Tang: An American Saga" After the Smoke Is Clear	2023	English	en	2023-03-29 07:17:19	24461550	srt	1	Wu-Tang.An.American.Saga.S03E09.1080p.WEB.H264-CAKES	23.976	3	9	9113406	tv	http://www.opensubtitles.org/subtitles/9483185/wu-tang-an-american-saga-after-the-smoke-is-clear-en
9483186	"Ted Lasso" 4-5-1		Danish	da	2023-03-29 07:17:27	19655880	srt	1	 Ted.Lasso.S03E03.720p.10bit.WEBRip.2CH.x265.HEVC-PSA_Danish	23.976	3	3	10986410	tv	http://www.opensubtitles.org/subtitles/9483186/ted-lasso-4-5-1-da
9483187	"Ted Lasso" 4-5-1		Dutch	nl	2023-03-29 07:17:55	19655880	srt	1	 Ted.Lasso.S03E03.720p.10bit.WEBRip.2CH.x265.HEVC-PSA_Dutch	23.976	3	3	10986410	tv	http://www.opensubtitles.org/subtitles/9483187/ted-lasso-4-5-1-nl
9483188	"Ted Lasso" 4-5-1		Estonian	et	2023-03-29 07:18:07	19655880	srt	1	 Ted.Lasso.S03E03.720p.10bit.WEBRip.2CH.x265.HEVC-PSA_Estonian	23.976	3	3	10986410	tv	http://www.opensubtitles.org/subtitles/9483188/ted-lasso-4-5-1-et
9483189	"Ted Lasso" 4-5-1		Spanish	es	2023-03-29 07:18:33	19655880	srt	1	 Ted.Lasso.S03E03.720p.10bit.WEBRip.2CH.x265.HEVC-PSA_European Spanish	23.976	3	3	10986410	tv	http://www.opensubtitles.org/subtitles/9483189/ted-lasso-4-5-1-es
9483190	"Ted Lasso" 4-5-1		Finnish	fi	2023-03-29 07:18:47	19655880	srt	1	 Ted.Lasso.S03E03.720p.10bit.WEBRip.2CH.x265.HEVC-PSA_Finnish	23.976	3	3	10986410	tv	http://www.opensubtitles.org/subtitles/9483190/ted-lasso-4-5-1-fi
9483191	"Ted Lasso" 4-5-1		German	de	2023-03-29 07:19:01	19655880	srt	1	 Ted.Lasso.S03E03.720p.10bit.WEBRip.2CH.x265.HEVC-PSA_German	23.976	3	3	10986410	tv	http://www.opensubtitles.org/subtitles/9483191/ted-lasso-4-5-1-de
9483192	On a Wing and a Prayer	2023	Polish	pl	2023-03-29 07:19:07	13929998	srt	1	On A Wing And A Prayer (2023) [1080p] [WEBRip] [5.1] [YTS.MX]	23.976	0	0	0	movie	http://www.opensubtitles.org/subtitles/9483192/on-a-wing-and-a-prayer-pl
9483193	"Ted Lasso" 4-5-1		Greek	el	2023-03-29 07:19:27	19655880	srt	1	 Ted.Lasso.S03E03.720p.10bit.WEBRip.2CH.x265.HEVC-PSA_Greek.GRE	23.976	3	3	10986410	tv	http://www.opensubtitles.org/subtitles/9483193/ted-lasso-4-5-1-el
9483194	"Ted Lasso" 4-5-1		Hebrew	he	2023-03-29 07:19:38	19655880	srt	1	 Ted.Lasso.S03E03.720p.10bit.WEBRip.2CH.x265.HEVC-PSA_Hebrew	23.976	3	3	10986410	tv	http://www.opensubtitles.org/subtitles/9483194/ted-lasso-4-5-1-he
9483195	"Ted Lasso" 4-5-1		Hindi	hi	2023-03-29 07:19:52	19655880	srt	1	 Ted.Lasso.S03E03.720p.10bit.WEBRip.2CH.x265.HEVC-PSA_Hindi	23.976	3	3	10986410	tv	http://www.opensubtitles.org/subtitles/9483195/ted-lasso-4-5-1-hi
9483196	"Ted Lasso" 4-5-1		Hungarian	hu	2023-03-29 07:20:05	19655880	srt	1	 Ted.Lasso.S03E03.720p.10bit.WEBRip.2CH.x265.HEVC-PSA_Hungarian	23.976	3	3	10986410	tv	http://www.opensubtitles.org/subtitles/9483196/ted-lasso-4-5-1-hu
9483197	"Ted Lasso" 4-5-1		Indonesian	id	2023-03-29 07:20:18	19655880	srt	1	 Ted.Lasso.S03E03.720p.10bit.WEBRip.2CH.x265.HEVC-PSA_Indonesian	23.976	3	3	10986410	tv	http://www.opensubtitles.org/subtitles/9483197/ted-lasso-4-5-1-id
9483198	"Ted Lasso" 4-5-1		Korean	ko	2023-03-29 07:20:30	19655880	srt	1	 Ted.Lasso.S03E03.720p.10bit.WEBRip.2CH.x265.HEVC-PSA_Korean	23.976	3	3	10986410	tv	http://www.opensubtitles.org/subtitles/9483198/ted-lasso-4-5-1-ko
9483199	"Ted Lasso" 4-5-1		Latvian	lv	2023-03-29 07:20:56	19655880	srt	1	 Ted.Lasso.S03E03.720p.10bit.WEBRip.2CH.x265.HEVC-PSA_Latvian	23.976	3	3	10986410	tv	http://www.opensubtitles.org/subtitles/9483199/ted-lasso-4-5-1-lv
9483200	"Ted Lasso" 4-5-1		Lithuanian	lt	2023-03-29 07:21:12	19655880	srt	1	 Ted.Lasso.S03E03.720p.10bit.WEBRip.2CH.x265.HEVC-PSA_Lithuanian	23.976	3	3	10986410	tv	http://www.opensubtitles.org/subtitles/9483200/ted-lasso-4-5-1-lt
9483201	"Ted Lasso" 4-5-1		Malay	ms	2023-03-29 07:21:52	19655880	srt	1	 Ted.Lasso.S03E03.720p.10bit.WEBRip.2CH.x265.HEVC-PSA_Malay	23.976	3	3	10986410	tv	http://www.opensubtitles.org/subtitles/9483201/ted-lasso-4-5-1-ms
9483202	"Ted Lasso" 4-5-1		Norwegian	no	2023-03-29 07:22:19	19655880	srt	1	 Ted.Lasso.S03E03.720p.10bit.WEBRip.2CH.x265.HEVC-PSA_Norwegian	23.976	3	3	10986410	tv	http://www.opensubtitles.org/subtitles/9483202/ted-lasso-4-5-1-no
9483203	"Ted Lasso" 4-5-1		Polish	pl	2023-03-29 07:22:30	19655880	srt	1	 Ted.Lasso.S03E03.720p.10bit.WEBRip.2CH.x265.HEVC-PSA_Polish	23.976	3	3	10986410	tv	http://www.opensubtitles.org/subtitles/9483203/ted-lasso-4-5-1-pl
9483204	"Ted Lasso" 4-5-1		Portuguese (BR)	pb	2023-03-29 07:22:50	19655880	srt	1	Ted.Lasso.S03E03.720p.10bit.WEBRip.2CH.x265.HEVC-PSA	23.976	3	3	10986410	tv	http://www.opensubtitles.org/subtitles/9483204/ted-lasso-4-5-1-pb
9483205	"Ted Lasso" 4-5-1		Portuguese	pt	2023-03-29 07:23:02	19655880	srt	1	 Ted.Lasso.S03E03.720p.10bit.WEBRip.2CH.x265.HEVC-PSA_Portuguese	23.976	3	3	10986410	tv	http://www.opensubtitles.org/subtitles/9483205/ted-lasso-4-5-1-pt
9483206	"Ted Lasso" 4-5-1		Russian	ru	2023-03-29 07:23:16	19655880	srt	1	 Ted.Lasso.S03E03.720p.10bit.WEBRip.2CH.x265.HEVC-PSA_Russian	23.976	3	3	10986410	tv	http://www.opensubtitles.org/subtitles/9483206/ted-lasso-4-5-1-ru
9483207	"Ted Lasso" 4-5-1		Slovak	sk	2023-03-29 07:23:31	19655880	srt	1	 Ted.Lasso.S03E03.720p.10bit.WEBRip.2CH.x265.HEVC-PSA_Slovak	23.976	3	3	10986410	tv	http://www.opensubtitles.org/subtitles/9483207/ted-lasso-4-5-1-sk
9483208	"Ted Lasso" 4-5-1		Slovenian	sl	2023-03-29 07:23:41	19655880	srt	1	 Ted.Lasso.S03E03.720p.10bit.WEBRip.2CH.x265.HEVC-PSA_Slovenian	23.976	3	3	10986410	tv	http://www.opensubtitles.org/subtitles/9483208/ted-lasso-4-5-1-sl
9483209	"Ted Lasso" 4-5-1		Swedish	sv	2023-03-29 07:23:50	19655880	srt	1	 Ted.Lasso.S03E03.720p.10bit.WEBRip.2CH.x265.HEVC-PSA_Swedish	23.976	3	3	10986410	tv	http://www.opensubtitles.org/subtitles/9483209/ted-lasso-4-5-1-sv
9483210	"Ted Lasso" 4-5-1		Tamil	ta	2023-03-29 07:23:59	19655880	srt	1	 Ted.Lasso.S03E03.720p.10bit.WEBRip.2CH.x265.HEVC-PSA_Tamil	23.976	3	3	10986410	tv	http://www.opensubtitles.org/subtitles/9483210/ted-lasso-4-5-1-ta
9483211	"Ted Lasso" 4-5-1		Telugu	te	2023-03-29 07:24:10	19655880	srt	1	 Ted.Lasso.S03E03.720p.10bit.WEBRip.2CH.x265.HEVC-PSA_Telugu	23.976	3	3	10986410	tv	http://www.opensubtitles.org/subtitles/9483211/ted-lasso-4-5-1-te
9483212	"Ted Lasso" 4-5-1		Thai	th	2023-03-29 07:24:18	19655880	srt	1	 Ted.Lasso.S03E03.720p.10bit.WEBRip.2CH.x265.HEVC-PSA_Thai	23.976	3	3	10986410	tv	http://www.opensubtitles.org/subtitles/9483212/ted-lasso-4-5-1-th
